No.,Sector,Sub Industry Code,Sub Industry,Code,Stock Name,Sharia,FS Date,Fiscal Year End,Type of FS,Auditor's Opinion,"Assets, b.IDR","Liabilities, b.IDR","Equity, b.IDR","Sales, b.IDR","EBT, b.IDR",Profit for the Period,Profit attr.to owner's,"EPS, IDR","Book Value, IDR","P/E Ratio, x","Price to BV, x","D/E Ratio, x","ROA, %","ROE, %","NPM, %",Harga Saham
104.00,Basic Materials,B111,Basic Chemicals,ESSA,Surya Esa Perkasa Tbk,S,06/30/2022,Dec,U,,"13,023.78","6,944.01","6,079.77","5,222.75","1,945.64","1,564.04",995.68,86.27,388.21,12.93,2.87,1.14,10.00,22.00,26.00,1114.16
105.00,Basic Materials,B131,Containers & Packaging,FASW,Fajar Surya Wisesa Tbk,S,06/30/2022,Dec,U,,"13,850.00","8,746.04","5,103.96","6,327.66",396.50,302.14,302.14,234.39,"2,059.80",26.67,3.03,1.71,4.00,11.00,9.00,6241.19
106.00,Basic Materials,B111,Basic Chemicals,FPNI,Lotte Chemical Titan Tbk,S,06/30/2022,Dec,U,,"2,777.70","1,201.23","1,576.47","3,729.77",20.69,19.33,19.30,4.87,283.21,55.39,1.02,0.76,1.00,2.00,1.00,288.87
107.00,Basic Materials,B144,Iron & Steel,GDST,Gunawan Dianjaya Steel Tbk,S,06/30/2022,Dec,U,,"1,879.31",954.66,924.66,"1,228.40",170.31,134.40,134.40,7.05,100.04,20.14,1.42,1.03,3.00,7.00,5.00,142.06
108.00,Basic Materials,B144,Iron & Steel,GGRP,Gunung Raja Paksi Tbk,S,06/30/2022,Dec,A,WTP,"17,742.17","6,196.42","11,545.75","6,797.84",533.57,413.61,413.61,79.90,953.30,6.88,0.59,0.54,5.00,8.00,14.00,562.45
109.00,Basic Materials,B141,Aluminum,HKMU,HK Metals Utama Tbk,S,06/30/2022,Dec,U,,674.93,493.20,181.73,173.92,-47.85,-43.46,-41.95,-74.53,56.41,-0.67,0.89,2.71,-39.00,-144.00,-151.00,50.20
110.00,Basic Materials,B151,Timber,IFII,Indonesia Fibreboard Industry Tbk,S,06/30/2022,Dec,U,,"1,475.02",347.44,"1,127.58",407.50,56.84,44.21,44.21,10.17,119.80,15.74,1.42,0.31,6.00,8.00,23.00,170.12
111.00,Basic Materials,B146,Diversified Metals & Minerals,IFSH,Ifishdeco Tbk,S,06/30/2022,Dec,U,,993.64,323.93,669.71,458.15,61.98,44.22,44.22,79.76,315.16,13.98,3.47,0.48,17.00,25.00,37.00,1093.61
112.00,Basic Materials,B131,Containers & Packaging,IGAR,Champion Pacific Indonesia Tbk,S,06/30/2022,Dec,U,,865.24,128.83,736.41,538.02,68.85,53.45,37.66,80.73,757.46,5.90,0.63,0.17,9.00,11.00,15.00,477.20
113.00,Basic Materials,B141,Aluminum,INAI,Indal Aluminium Industry Tbk,S,06/30/2022,Dec,U,,"1,558.00","1,163.83",394.17,783.81,11.19,0.60,0.60,45.12,622.11,6.69,0.49,2.95,2.00,9.00,4.00,304.83
114.00,Basic Materials,B111,Basic Chemicals,INCI,Intanwijaya Internasional Tbk,S,06/30/2022,Dec,U,,519.98,123.11,396.87,272.24,20.12,15.81,15.81,84.16,"2,023.60",8.32,0.35,0.31,5.00,6.00,9.00,708.26
115.00,Basic Materials,B146,Diversified Metals & Minerals,INCO,Vale Indonesia Tbk,S,06/30/2022,Dec,U,,"38,949.39","4,647.63","34,301.76","8,401.42","2,906.90","2,239.07","2,239.07",377.40,"3,452.15",16.36,1.85,0.14,10.00,11.00,45.00,6386.48
116.00,Basic Materials,B152,Paper,INKP,Indah Kiat Pulp & Paper Tbk,S,06/30/2022,Dec,U,,"137,846.79","61,419.35","76,427.43","28,886.75","7,205.22","5,881.80","5,882.39","1,697.93","13,969.60",5.45,0.65,0.80,7.00,12.00,32.00,9080.24
117.00,Basic Materials,B152,Paper,INRU,Toba Pulp Lestari Tbk,S,06/30/2022,Dec,U,,"7,112.27","4,734.40","2,377.88","1,184.99",86.30,65.30,65.30,19.21,"1,712.08",38.01,0.39,1.99,0.00,1.00,2.00,667.71
118.00,Basic Materials,B152,Paper,INTD,Inter Delta Tbk,S,06/30/2022,Dec,U,,44.37,6.03,38.34,21.46,-0.62,-0.65,-0.65,2.43,64.78,81.38,3.06,0.16,3.00,4.00,7.00,198.23
119.00,Basic Materials,B121,Construction Materials,INTP,Indocement Tunggal Prakarsa Tbk,S,06/30/2022,Dec,U,,"23,454.80","5,132.17","18,322.63","6,911.08",367.68,291.55,291.55,405.70,"4,977.31",23.29,1.90,0.28,6.00,8.00,22.00,9456.89
120.00,Basic Materials,B131,Containers & Packaging,IPOL,Indopoly Swakarsa Industry Tbk,S,06/30/2022,Dec,U,,"4,531.68","1,837.88","2,693.80","1,768.12",61.49,47.96,42.78,19.55,418.07,8.03,0.38,0.68,2.00,4.00,6.00,158.87
121.00,Basic Materials,B144,Iron & Steel,ISSP,Steel Pipe Industry of Indonesia Tbk,S,06/30/2022,Dec,U,,"7,154.53","3,240.20","3,914.33","3,172.82",245.09,190.80,190.80,58.82,544.72,5.10,0.55,0.83,6.00,11.00,13.00,299.60
122.00,Basic Materials,B121,Construction Materials,JKSW,Jakarta Kyoei Steel Works Tbk,S,06/30/2022,Dec,U,,173.62,668.32,-494.71,0.00,0.00,2.22,2.22,7.12,"-3,298.04",8.42,-0.02,-1.35,2.00,0.00,0.00,65.96
123.00,Basic Materials,B151,Timber,KAYU,Darmi Bersaudara Tbk,S,06/30/2022,Dec,U,,107.26,28.14,79.12,10.58,0.70,0.53,0.53,0.45,118.98,111.01,0.42,0.36,0.00,0.00,3.00,49.97
124.00,Basic Materials,B152,Paper,KBRI,Kertas Basuki Rachmat Indonesia Tbk,S,09/30/2019,Dec,U,,"1,012.66",876.71,135.95,0.38,-26.15,-33.74,-33.74,-3.95,15.65,0.00,3.20,6.45,-3.00,-25.00,"-8,954.00",50.08
125.00,Basic Materials,B131,Containers & Packaging,KDSI,Kedawung Setia Industrial Tbk,S,06/30/2022,Dec,U,,"1,509.71",801.08,708.64,"1,166.94",42.29,33.18,33.18,168.27,"1,749.72",6.06,0.58,1.13,4.00,8.00,5.00,1014.84
126.00,Basic Materials,B111,Basic Chemicals,KKES,PT Kusuma Kemindo Sentosa Tbk,S,12/31/2021,Dec,A,WTP,112.10,80.74,31.36,226.40,21.74,18.49,18.49,12.33,20.91,13.79,8.13,2.57,16.00,59.00,8.00,170.00
127.00,Basic Materials,B153,Diversified Forest,KMTR,PT Kirana Megatara Tbk.,S,06/30/2022,Dec,U,,"5,903.79","3,902.10","2,001.69","6,791.46",50.36,29.95,31.46,7.69,243.65,35.35,1.12,1.95,1.00,3.00,1.00,272.89
128.00,Basic Materials,B144,Iron & Steel,KRAS,Krakatau Steel (Persero) Tbk,S,06/30/2022,Dec,U,,"57,931.74","49,189.52","8,742.22","19,918.31","1,380.60","1,170.47","1,152.86",81.52,451.88,4.83,0.87,5.63,3.00,18.00,8.00,393.14
129.00,Basic Materials,B144,Iron & Steel,LMSH,Lionmesh Prima Tbk,S,06/30/2022,Dec,U,,151.96,35.54,116.43,84.72,0.95,0.86,0.86,20.83,"1,212.77",34.56,0.59,0.31,3.00,3.00,5.00,715.53
130.00,Basic Materials,B111,Basic Chemicals,LTLS,Lautan Luas Tbk,S,06/30/2022,Dec,U,,"6,285.46","3,433.92","2,851.54","4,062.50",256.38,190.03,180.82,217.03,"1,827.91",6.27,0.74,1.20,6.00,13.00,9.00,1352.65
131.00,Basic Materials,B143,Gold,MDKA,Merdeka Copper Gold Tbk,S,06/30/2022,Dec,LR,,"49,090.34","21,273.68","27,816.66","5,080.78","1,914.45","1,489.21","1,440.44",77.59,"1,153.70",50.13,3.42,0.76,4.00,7.00,37.00,3945.65
132.00,Basic Materials,B111,Basic Chemicals,MDKI,Emdeki Utama Tbk,S,06/30/2022,Dec,U,,"1,024.81",133.10,891.71,225.90,15.19,11.88,11.80,14.90,352.43,13.09,0.55,0.15,4.00,4.00,17.00,193.84
133.00,Basic Materials,B111,Basic Chemicals,MOLI,Madusari Murni Indah Tbk,S,06/30/2022,Dec,U,,"2,116.24",628.81,"1,487.43",712.20,-1.86,-4.83,-5.22,3.89,546.04,66.85,0.48,0.42,1.00,1.00,1.00,262.10
134.00,Basic Materials,B146,Diversified Metals & Minerals,NICL,PAM Mineral Tbk,S,06/30/2022,Dec,U,,553.47,152.31,401.16,552.45,54.05,54.05,53.88,6.42,41.52,15.73,2.43,0.38,13.00,18.00,13.00,100.89
135.00,Basic Materials,B146,Diversified Metals & Minerals,NIKL,Pelat Timah Nusantara Tbk,S,06/30/2022,Dec,U,,"3,066.49","2,195.35",871.13,"2,032.71",108.54,85.11,85.11,52.34,345.23,14.81,2.22,2.52,4.00,15.00,6.00,766.41
136.00,Basic Materials,B112,Agricultural Chemicals,NPGF,Nusa Palapa Gemilang Tbk,S,06/30/2022,Dec,U,,386.70,178.52,208.18,98.19,-2.39,-2.39,-2.39,0.60,64.25,91.41,0.86,0.86,-1.00,-2.00,-4.00,55.26
137.00,Basic Materials,B113,Specialty Chemicals,OBMD,OBM Drilchem Tbk,S,06/30/2022,Dec,LR,,113.95,11.18,102.77,55.11,16.97,13.23,13.23,21.39,129.35,19.92,3.54,0.11,15.00,17.00,31.00,457.90
138.00,Basic Materials,B111,Basic Chemicals,OKAS,Ancora Indonesia Resources Tbk,S,06/30/2022,Dec,U,,"2,429.51","2,364.16",65.35,"1,054.55",121.44,92.91,40.31,4.35,37.00,38.20,4.49,36.18,0.00,12.00,1.00,166.13
139.00,Basic Materials,B144,Iron & Steel,OPMS,Optima Prima Metal Sinergi Tbk,S,06/30/2022,Dec,LR,,93.26,0.62,92.64,14.45,0.09,0.11,0.11,-0.60,92.64,-190.12,1.21,0.01,-1.00,-1.00,-4.00,112.09
140.00,Basic Materials,B131,Containers & Packaging,PBID,Panca Budi Idaman Tbk,S,06/30/2022,Dec,U,,"2,976.68",688.34,"2,288.34","2,509.40",280.87,216.39,215.02,208.01,"1,220.45",8.10,1.38,0.30,13.00,17.00,16.00,1684.22
141.00,Basic Materials,B131,Containers & Packaging,PICO,Pelangi Indah Canindo Tbk,S,06/30/2022,Dec,U,,"1,045.68",850.37,195.30,268.82,5.79,5.82,5.82,-23.39,343.62,-18.98,1.28,4.35,-1.00,-7.00,-5.00,439.83
142.00,Basic Materials,B153,Diversified Forest,PNGO,PT Pinago Utama Tbk,S,06/30/2022,Dec,U,,"1,580.05",899.46,680.59,"1,165.04",134.44,100.16,100.00,214.39,871.16,6.04,1.49,1.32,11.00,25.00,14.00,1298.03
143.00,Basic Materials,B143,Gold,PSAB,J Resources Asia Pasifik Tbk,S,06/30/2022,Dec,U,,"12,307.44","6,367.41","5,940.04",805.65,42.08,7.83,-32.05,-0.15,224.49,-775.79,0.52,1.07,0.00,0.00,0.00,116.73
144.00,Basic Materials,B146,Diversified Metals & Minerals,PURE,Trinitan Metals and Minerals Tbk,S,09/30/2021,Dec,U,,699.12,692.11,7.01,15.39,-74.96,-69.25,-69.25,-65.50,5.09,-0.78,10.01,98.79,-13.00,"-1,286.00",-585.00,50.95
145.00,Basic Materials,B112,Agricultural Chemicals,SAMF,Saraswanti Anugerah Makmur Tbk,S,06/30/2022,Dec,U,,"2,461.66","1,543.53",918.13,"1,449.40",174.70,143.81,140.64,49.25,179.15,9.14,2.51,1.68,10.00,27.00,17.00,449.67
146.00,Basic Materials,B111,Basic Chemicals,SBMA,Surya Biru Murni Acetylene Tbk,S,06/30/2022,Dec,U,,255.51,44.88,210.63,45.98,5.08,4.10,4.10,11.82,226.50,19.96,1.08,0.21,4.00,5.00,24.00,244.62
147.00,Basic Materials,B131,Containers & Packaging,SIMA,Siwani Makmur Tbk,S,09/30/2019,Dec,U,,259.71,261.72,-2.00,3.28,-17.21,-17.21,-17.21,-71.74,-4.53,0.00,-11.04,-130.53,-12.00,0.00,-968.00,50.01
148.00,Basic Materials,B121,Construction Materials,SMBR,Semen Baturaja (Persero) Tbk,S,06/30/2022,Dec,U,,"5,809.85","2,327.83","3,482.02",825.50,25.02,15.78,15.78,6.54,350.57,70.97,1.35,0.67,1.00,2.00,8.00,473.27
149.00,Basic Materials,B121,Construction Materials,SMCB,Solusi Bangun Indonesia Tbk,S,06/30/2022,Dec,U,,"21,871.64","10,647.45","11,224.19","5,581.80",371.46,260.97,260.97,81.23,"1,244.45",18.16,1.19,0.95,3.00,7.00,13.00,1480.90
150.00,Basic Materials,B121,Construction Materials,SMGR,Semen Indonesia (Persero) Tbk,S,06/30/2022,Dec,A,WTP,"73,409.92","33,375.88","40,034.04","15,876.16","1,321.61",868.23,828.76,346.59,"6,749.37",21.49,1.11,0.83,3.00,5.00,13.00,7491.80
151.00,Basic Materials,B131,Containers & Packaging,SMKL,Satyamitra Kemas Lestari Tbk,S,06/30/2022,Dec,U,,"2,082.25","1,203.01",879.24,"1,135.58",76.73,59.57,59.57,36.56,257.23,7.66,1.08,1.37,6.00,14.00,11.00,277.81
152.00,Basic Materials,B131,Containers & Packaging,SPMA,Suparma Tbk,S,06/30/2022,Dec,U,,"3,092.44","1,161.34","1,931.10","1,543.10",148.12,115.57,115.57,107.44,612.25,4.84,0.85,0.60,11.00,18.00,22.00,520.41
153.00,Basic Materials,B143,Gold,SQMI,Wilton Makmur Indonesia Tbk,S,06/30/2022,Dec,U,,476.57,298.29,178.28,2.63,-13.77,-13.77,-13.57,-1.02,11.47,-73.37,6.54,1.67,-3.00,-9.00,-605.00,75.01
154.00,Basic Materials,B111,Basic Chemicals,SRSN,Indo Acidatama Tbk,S,06/30/2022,Dec,U,,844.50,239.06,605.45,412.54,-1.47,-3.16,-3.16,3.24,100.57,16.05,0.53,0.39,2.00,3.00,5.00,53.30
155.00,Basic Materials,B151,Timber,SULI,SLJ Global Tbk,S,06/30/2022,Dec,U,,"1,240.44","1,461.09",-220.65,420.43,-6.56,-5.63,-5.58,23.73,-55.34,4.13,-1.77,-6.62,10.00,0.00,29.00,97.95
156.00,Basic Materials,B152,Paper,SWAT,Sriwahana Adityakarta Tbk,S,06/30/2022,Dec,U,,715.70,430.12,285.58,165.29,1.07,-0.82,-0.82,-23.81,94.59,-2.77,0.74,1.51,-10.00,-25.00,-43.00,70.00
157.00,Basic Materials,B131,Containers & Packaging,TALF,Tunas Alfin Tbk,S,06/30/2022,Dec,LR,,"1,664.16",596.57,"1,067.59",651.42,28.00,20.74,19.52,27.58,788.80,12.04,0.42,0.56,2.00,3.00,6.00,331.30
158.00,Basic Materials,B142,Cooper,TBMS,Tembaga Mulia Semanan Tbk,S,06/30/2022,Dec,U,,"2,408.10","1,502.37",905.73,"5,887.78",86.19,67.30,67.30,289.22,"2,465.64",5.64,0.66,1.66,5.00,13.00,2.00,1627.32
159.00,Basic Materials,B111,Basic Chemicals,TDPM,Tridomain Performance Materials Tbk,S,12/31/2020,Dec,A,WTP,"4,925.60","2,745.85","2,179.75","2,804.19",-56.83,-48.73,-49.40,-4.71,207.89,0.00,0.57,1.26,-1.00,-2.00,-2.00,118.50
